treatment,trial,arm,advice,genuine,headline,original,expert_id,sentiment,expert:ethnicity,expert:sex,expert:age,outcome:white,outcome:black,outcome:male,outcome:female,outcome:young,outcome:old,trial_time
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",4tg4a0az,-1,Mixed,Female,40,1,-1,0,0,0,0,0.4033999405801296
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",dkec1fjm,-1,Other,Female,21,1,-1,0,0,0,0,0.2443850450217723
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",c2csyr58,-1,White,Male,33,1,-1,0,0,0,0,0.1893634237349033
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",fuljzqui,-1,Asian,Male,29,1,-1,0,0,0,0,0.3657314032316208
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",vic1ibjl,-1,White,Female,39,1,-1,0,0,0,0,0.3965899422764778
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",l1xbdvpj,-1,White,Female,36,1,-1,0,0,0,0,0.1818777583539486
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",xfens7rx,-1,White,Male,56,1,-1,0,0,0,0,0.6236518733203411
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",y9wg9cwc,-1,White,Male,55,1,-1,0,0,0,0,0.3247774690389633
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",owma5xwo,-1,White,Male,68,1,-1,0,0,0,0,0.335412785410881
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",g5yb3v7x,-1,White,Male,31,1,-1,0,0,0,0,0.3757661134004593
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",sjsggzzn,-1,White,Male,28,1,-1,0,0,0,0,1.6292300336062908
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",jfnn7hqc,-1,White,Female,61,1,-1,0,0,0,0,0.392759446054697
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",3h3d4u3i,-1,White,Female,57,1,-1,0,0,0,0,0.3727098852396011
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",2ohpv2wk,-1,White,Female,63,1,-1,0,0,0,0,0.2732898034155369
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",sketmpeu,-1,White,Male,30,1,-1,0,0,0,0,0.3582392930984497
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",as3qa8mf,-1,Asian,Female,61,1,-1,0,0,0,0,0.3755370713770389
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ihtb8p9c,-1,White,Female,32,1,-1,0,0,0,0,0.2422293089330196
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",kddh0e8e,-1,White,Male,36,1,-1,0,0,0,0,0.2865795083343982
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",9mjgi3qf,-1,White,Female,45,1,-1,0,0,0,0,0.3402931317687034
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",aieam9e5,-1,White,Female,32,1,-1,0,0,0,0,0.2657975107431412
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",l568ftt9,-1,White,Female,75,1,-1,0,0,0,0,1.6732185371220112
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",j8yy1diw,-1,White,Male,32,1,-1,0,0,0,0,0.1651637889444828
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ope82lmm,-1,White,Female,26,1,-1,0,0,0,0,0.2338122241199016
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",m5zsiza5,-1,Asian,Male,20,1,-1,0,0,0,0,0.3453930616378784
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",xrm5wcjj,-1,Other,Male,34,1,-1,0,0,0,0,0.3613720126450062
4,2,1,1.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",mf52ezux,-1,White,Female,22,1,-1,0,0,0,0,0.2903933376073837
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ri54cbpd,-1,Black,Male,48,1,-1,0,0,0,0,0.6597766056656837
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",i84kjek8,-1,Black,Male,63,1,-1,0,0,0,0,1.2059521451592443
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",6sivwo5h,-1,Black,Male,21,1,-1,0,0,0,0,1.3381156288087368
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",3e2lt8ym,-1,White,Female,23,1,-1,0,0,0,0,0.5512350425124168
4,2,1,0.75,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",wj65q2pv,-1,Asian,Male,20,1,-1,0,0,0,0,0.7997497729957104
4,2,1,1.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",jv2okvc4,-1,Asian,Female,22,1,-1,0,0,0,0,0.1689490042626857
4,2,1,0.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ffzq4v51,-1,White,Female,46,1,-1,0,0,0,0,0.3578944467008114
4,2,1,0.5,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",g9crh4nf,-1,White,Male,29,1,-1,0,0,0,0,0.3093563467264175
4,2,1,0.25,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",inbcatjp,-1,White,Female,72,1,-1,0,0,0,0,1.0638440400362017
4,2,1,1.0,0,"Why Black, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",pdwi9hqm,-1,White,Female,23,1,-1,0,0,0,0,0.1504702381789684
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",l7c61gbd,-1,White,Female,91,-1,1,0,0,0,0,0.4667038284242153
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",oumuuy8i,-1,White,Male,37,-1,1,0,0,0,0,0.3505986295640468
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",r39qp053,-1,White,Male,21,-1,1,0,0,0,0,0.10032220184803
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",2434ja5e,-1,Mixed,Female,29,-1,1,0,0,0,0,2.8678736984729767
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",of5a2tqm,-1,White,Male,36,-1,1,0,0,0,0,0.3638176247477531
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",htn0s3xf,-1,White,Female,53,-1,1,0,0,0,0,0.3629384450614452
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",h049a1kd,-1,White,Male,24,-1,1,0,0,0,0,0.2097136080265045
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",o9cdy797,-1,White,Female,58,-1,1,0,0,0,0,0.3266866393387317
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",qdq2ec3l,-1,Asian,Female,38,-1,1,0,0,0,0,0.2070691436529159
1,10,1,0.25,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",6ousqn7b,-1,Other,Male,26,-1,1,0,0,0,0,0.1730039492249488
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",bavpyj0a,-1,White,Male,35,-1,1,0,0,0,0,0.654967725276947
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",uh6jpv9z,-1,White,Female,54,-1,1,0,0,0,0,0.1979164481163025
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",9q8k04qe,-1,White,Male,43,-1,1,0,0,0,0,0.2998500466346741
1,10,1,0.25,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",sk1axweq,-1,Asian,Male,25,-1,1,0,0,0,0,0.2490129917860031
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",l40c4wxu,-1,White,Female,62,-1,1,0,0,0,0,0.3168532997369766
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ezh6h6wb,-1,White,Male,32,-1,1,0,0,0,0,0.1569116413593292
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",on7hgqjm,-1,Other,Male,35,-1,1,0,0,0,0,0.1249521523714065
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",hpztib4b,-1,White,Male,25,-1,1,0,0,0,0,0.1789006106555462
1,10,1,0.25,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",b1qu6eiv,-1,White,Female,22,-1,1,0,0,0,0,2.770984437316656
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",psnnm992,-1,White,Male,31,-1,1,0,0,0,0,0.4954708553850651
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",z3uutooa,-1,White,Female,40,-1,1,0,0,0,0,0.434039082378149
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",04xhnl7a,-1,Black,Female,22,-1,1,0,0,0,0,0.2794293127954006
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",4631zim9,-1,White,Female,36,-1,1,0,0,0,0,0.2208802960813045
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",1li4qmvq,-1,White,Male,61,-1,1,0,0,0,0,0.4058935083448887
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",80oqylr8,-1,White,Male,21,-1,1,0,0,0,0,0.2237332202494144
1,10,1,0.25,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",2lkhsagd,-1,White,Female,24,-1,1,0,0,0,0,0.4642625711858272
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",u0wyws1b,-1,White,Female,20,-1,1,0,0,0,0,0.3188199363648891
1,10,1,1.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",mayj1jt1,-1,Mixed,Female,31,-1,1,0,0,0,0,0.2814177423715591
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ebziw8rf,-1,White,Male,30,-1,1,0,0,0,0,0.7142851538956165
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",po5v3tra,-1,White,Male,62,-1,1,0,0,0,0,0.3202007487416267
1,10,1,0.0,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",n7al5f25,-1,Asian,Male,21,-1,1,0,0,0,0,0.3639001287519932
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",taarmf9a,-1,White,Female,21,-1,1,0,0,0,0,0.2446538209915161
1,10,1,0.25,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",iy1gke57,-1,White,Female,53,-1,1,0,0,0,0,0.3119288980960846
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",8uyswhqo,-1,Mixed,Male,19,-1,1,0,0,0,0,0.3810209147632122
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",oo8md0m8,-1,Asian,Female,26,-1,1,0,0,0,0,0.1562142856419086
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",6mxivoii,-1,White,Male,48,-1,1,0,0,0,0,0.3563236407935619
1,10,1,0.25,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",gq0nlr46,-1,White,Male,59,-1,1,0,0,0,0,0.3266719132661819
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ufo9sn0i,-1,White,Female,61,-1,1,0,0,0,0,0.3745022118091583
1,10,1,0.5,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",ogql4mcl,-1,Mixed,Female,22,-1,1,0,0,0,0,0.2351573295891285
1,10,1,0.75,1,"Why White, Older Men Are More Likely to Die of Suicide","Why White, Older Men Are More Likely to Die of Suicide",30tkfni1,-1,Black,Female,30,-1,1,0,0,0,0,0.6007200814783573
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,l7c61gbd,1,White,Female,91,0,0,1,-1,0,0,0.422843299806118
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,oumuuy8i,1,White,Male,37,0,0,1,-1,0,0,0.2478314042091369
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,r39qp053,1,White,Male,21,0,0,1,-1,0,0,0.0847398452460765
1,7,0,0.75,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,2434ja5e,1,Mixed,Female,29,0,0,1,-1,0,0,0.2961693555116653
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,of5a2tqm,1,White,Male,36,0,0,1,-1,0,0,0.2297409772872924
1,7,0,0.75,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,htn0s3xf,1,White,Female,53,0,0,1,-1,0,0,0.4089604318141937
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,h049a1kd,1,White,Male,24,0,0,1,-1,0,0,0.2312014177441597
1,7,0,0.0,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,o9cdy797,1,White,Female,58,0,0,1,-1,0,0,0.4212857782840729
1,7,0,0.0,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,qdq2ec3l,1,Asian,Female,38,0,0,1,-1,0,0,0.1789278015494346
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,6ousqn7b,1,Other,Male,26,0,0,1,-1,0,0,0.2745735235512256
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,bavpyj0a,1,White,Male,35,0,0,1,-1,0,0,0.5345710590481758
1,7,0,0.0,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,uh6jpv9z,1,White,Female,54,0,0,1,-1,0,0,0.2535322271287441
1,7,0,0.5,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,9q8k04qe,1,White,Male,43,0,0,1,-1,0,0,0.2360712699592113
1,7,0,0.5,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,sk1axweq,1,Asian,Male,25,0,0,1,-1,0,0,0.244164802134037
1,7,0,0.75,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,l40c4wxu,1,White,Female,62,0,0,1,-1,0,0,0.2073004953563213
1,7,0,0.0,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,ezh6h6wb,1,White,Male,32,0,0,1,-1,0,0,0.1617212072014808
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,on7hgqjm,1,Other,Male,35,0,0,1,-1,0,0,0.1962977200746536
1,7,0,0.5,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,hpztib4b,1,White,Male,25,0,0,1,-1,0,0,0.2879722379148006
1,7,0,0.75,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,b1qu6eiv,1,White,Female,22,0,0,1,-1,0,0,0.2320223115384578
1,7,0,0.5,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,psnnm992,1,White,Male,31,0,0,1,-1,0,0,0.3007202781736851
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,z3uutooa,1,White,Female,40,0,0,1,-1,0,0,0.4371530897915363
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,04xhnl7a,1,Black,Female,22,0,0,1,-1,0,0,0.3488249033689499
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,4631zim9,1,White,Female,36,0,0,1,-1,0,0,0.3643177561461925
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,1li4qmvq,1,White,Male,61,0,0,1,-1,0,0,0.2588855735957622
1,7,0,0.5,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,80oqylr8,1,White,Male,21,0,0,1,-1,0,0,0.2186531350016594
1,7,0,0.25,0,Men Are More Likely to Address High Blood Pressure,Women Are More Likely to Address High Blood Pressure,2lkhsagd,1,White,Female,24,0,0,1,-1,0,0,0.6368828266859055
